type,,f,r,r,r,r,f
source,,f3 (t-1),r1 (t-1),r2 (t-1),r3 (t-1),r4 (t-1),p
dataset,value,,,,,,
trn,1994-04-28,0.5039938748018981,0.27153800557404717,0.1,0.27863750261554887,0.28683974659876554,0.5164009899833285
trn,1996-06-29,0.2250953832014687,0.35730700836107077,0.6201110111481257,0.5125456408897985,0.1,0.2616236909261328
trn,1995-12-26,0.45672252175562544,0.1,0.1,0.1,0.1,0.44965098470605913
trn,1996-09-16,0.16790130658526653,0.1,0.1,0.1,0.1,0.1907541659041757
trn,1995-03-03,0.6889663775937102,0.24855627054164153,0.1,0.3728732925645415,0.36423130363032663,0.6641772347651987
trn,1994-11-02,0.6565511699629241,0.1857690027870236,0.1,0.2575434689167975,0.16227991553292184,0.5750060382418845
trn,1996-08-06,0.1909594039554029,0.1,0.1,0.1,0.1,0.20780353486325587
trn,1994-11-28,0.46660956754123584,0.1,0.1,0.15954583420518295,0.1,0.4884668205619588
trn,1996-06-16,0.25635036040596776,0.1,0.1,0.1,0.1,0.24881354767478614
trn,1995-10-13,0.2817480240973286,0.1,0.1,0.23314853305972125,0.16227991553292184,0.2607539802631569
trn,1994-11-15,0.8891511160418141,0.6001149293199871,0.2816306436745999,0.6834276404442534,0.6173358325462907,0.8123935387600039
trn,1994-01-14,0.80359339941025,0.6356272507295889,0.2989664013495228,0.30627282044489923,0.4577708763999664,0.8053992405241119
trn,1994-12-12,0.8059873305810324,0.49304294755241407,0.1,0.24585691011106336,0.4889379478435182,0.8125763702810854
trn,1993-03-06,0.40416171983720406,0.1,0.1,0.2031364102224496,0.16227991553292184,0.535326791067337
trn,1994-09-29,0.41170832064523044,0.1,0.1,0.2031364102224496,0.16227991553292184,0.381735401344967
trn,1996-01-23,0.41170832064523044,0.3269234515724702,0.1,0.15954583420518295,0.1,0.4352659073072668
trn,1996-07-04,0.3791976058944142,0.6424508028966485,0.6264156172283035,0.7385579321306568,0.1,0.4472154401105055
trn,1994-07-19,0.18669018234624496,0.1,0.1,0.1,0.1,0.2047159447674385
trn,1996-08-24,0.19119374208163525,0.45363465789479385,0.4979328026990456,0.42885261793291174,0.1,0.29008124152303294
trn,1996-04-04,0.35655013518503476,0.1,0.2816306436745999,0.23314853305972125,0.1,0.3879840485132301
trn,1996-04-29,0.43684508865579064,0.1,0.31490827580693415,0.39171382022212675,0.1,0.4009553165175498
trn,1994-08-29,0.44316885099654235,0.27153800557404717,0.1,0.30627282044489923,0.2761542024202177,0.36425683049741986
trn,1996-03-04,0.5306978673795684,0.1,0.31490827580693415,0.1,0.1,0.5766137179698502
trn,1996-05-24,0.518670045384526,0.27153800557404717,0.2406904916225318,0.27863750261554887,0.18807710121010887,0.46771688174642934
trn,1994-08-07,0.27003824644511715,0.1,0.1,0.1,0.1,0.27492116056917937
trn,1994-11-25,0.5290783152714719,0.1,0.1,0.1842105263157895,0.16227991553292184,0.5460186356913027
trn,1993-10-19,0.43471506155793904,0.1,0.1,0.15954583420518295,0.1,0.4773287160940388
trn,1993-10-15,0.5541955313115218,0.1,0.31490827580693415,0.15954583420518295,0.16227991553292184,0.5845731585378493
trn,1995-01-03,0.6105107383209348,0.1,0.1,0.2031364102224496,0.1,0.6406031436787833
trn,1993-01-06,0.7347030755762614,0.4209182228343017,0.31490827580693415,0.485901111154176,0.8342693750603488,0.6879990652592797
trn,1993-04-08,0.5870651155885923,0.24855627054164153,0.1,0.1,0.22455983106584368,0.5180134180894441
trn,1996-02-21,0.5807178987365,0.1,0.2816306436745999,0.1,0.20787197799411877,0.58369147117663
trn,1993-07-02,0.26698247737353004,0.1,0.1,0.1,0.22455983106584368,0.30523816573225676
trn,1994-10-20,0.2958647814416483,0.38446360088750386,0.4349103588329395,0.268421052631579,0.3245534288855159,0.40596263652707176
trn,1996-03-21,0.5090259852143867,0.1,0.1,0.1,0.1,0.5181078168845968
trn,1993-03-07,0.5240647509222727,0.1,0.1,0.1,0.1,0.5086121859798004
trn,1993-11-26,0.3292938716907375,0.24855627054164153,0.1,0.29749118988730233,0.32019275302527217,0.45171259023922194
trn,1993-04-04,0.3326424532692926,0.4835706411883074,0.6627619664901272,0.5573802312084302,0.2647771681742199,0.40587443504673526
trn,1995-01-02,0.6816245891805421,0.1857690027870236,0.1,0.23314853305972125,0.18807710121010887,0.7103220486532652
trn,1996-05-07,0.4161079744107815,0.1,0.40392619831238397,0.2190916684103659,0.1,0.42092835194663736
trn,1993-10-20,0.4231445488161968,0.1,0.1,0.15954583420518295,0.16227991553292184,0.4714278632307678
trn,1993-09-24,0.4609059920990177,0.1,0.1,0.15954583420518295,0.1,0.48154358200909897
trn,1996-01-18,0.4892282800213521,0.1,0.1,0.1842105263157895,0.1,0.4915573682816645
trn,1996-05-06,0.44874143177145975,0.1,0.1,0.1,0.1,0.44602042059542
trn,1994-03-20,0.5970179113610545,0.22129568697262458,0.1,0.15954583420518295,0.1,0.5528728950956725
trn,1996-11-17,0.43949320253049573,0.22129568697262458,0.3297466107576762,0.30627282044489923,0.2761542024202177,0.453209514537698
trn,1995-11-07,0.2112154548151693,0.1,0.21487330537883811,0.1,0.1,0.20074557159479256
trn,1995-12-31,0.38728946795611086,0.1,0.1,0.1,0.1,0.3830427523457669
trn,1994-11-04,0.5697369204298303,0.4835706411883074,0.5805495136315783,0.5252423131941928,0.4684529491774707,0.6091043770908071
trn,1995-05-19,0.29205130751172936,0.24855627054164153,0.1,0.33062002421270154,0.3491196621316873,0.3353432714524177
trn,1993-12-08,0.6971682225022522,0.27153800557404717,0.1,0.4368421052631579,0.3491196621316873,0.686768759299218
trn,1993-02-02,0.5506411254030135,0.1,0.1,0.15954583420518295,0.2525540142792948,0.5683202564791283
trn,1996-04-23,0.3700891447287832,0.1857690027870236,0.1,0.1,0.1,0.47295172716936706
trn,1996-11-13,0.7158966751736446,0.5538469031449405,0.5374245148429235,0.4622031691386369,0.3157439559882375,0.6544508328125238
trn,1995-09-26,0.3586375428816808,0.24855627054164153,0.2816306436745999,0.5252423131941928,0.3567866700967828,0.3905968047668099
trn,1993-03-02,0.35346043862640886,0.5456688116249245,0.4632612873491998,0.1842105263157895,0.33303010600141414,0.43277740645897245
trn,1996-02-23,0.5455430942990005,0.1,0.41459350305584575,0.1,0.2761542024202177,0.6170783785322214
trn,1995-12-11,0.5087487710323193,0.1,0.1,0.2031364102224496,0.1,0.5093073717596194
trn,1994-10-23,0.5972172272981852,0.4835706411883074,0.5736347716407829,0.5910275279869727,0.38540242720507034,0.6932112743033315
trn,1996-06-18,0.22838580637536,0.1,0.1,0.1,0.1,0.2429366758307087
trn,1994-04-23,0.5879953526347115,0.38446360088750386,0.26245538642137906,0.3455137639934863,0.5743097057511021,0.6361630113732292
trn,1996-02-22,0.540067412630927,0.1,0.3928706128587993,0.1,0.20787197799411877,0.5763069778742128
trn,1993-03-25,0.37970976672123213,0.1,0.1,0.1842105263157895,0.2525540142792948,0.3808246973517485
trn,1993-06-05,0.49153598428237566,0.1857690027870236,0.1,0.15954583420518295,0.16227991553292184,0.4680290797480573
trn,1993-12-05,0.7885344374903168,0.4638870609178737,0.21487330537883811,0.561240048425403,0.531487911976475,0.6826874010288004
trn,1993-06-16,0.39580880799292895,0.35730700836107077,0.2989664013495228,0.4904681471787665,0.3245534288855159,0.40356583863324236
trn,1994-01-04,0.8342542720712629,0.3971125410832831,0.7447248274208025,0.5688643673962124,0.5576620428378845,0.8466726973467522
trn,1993-06-23,0.35553399892308124,0.1,0.2406904916225318,0.1,0.1,0.36679781987225124
trn,1994-08-31,0.35051817578917144,0.528845013935118,0.1,0.29749118988730233,0.22455983106584368,0.31011894871814266
trn,1996-05-12,0.35892363668615057,0.4209182228343017,0.3928706128587993,0.1842105263157895,0.2525540142792948,0.38493651621672087
trn,1993-06-25,0.332587590585383,0.1857690027870236,0.1,0.1,0.1,0.34377016551420425
trn,1996-07-27,0.157465550232724,0.1,0.1,0.2575434689167975,0.1,0.17880163851794256
trn,1995-03-26,0.6776073687834259,0.5113336872891043,0.18122769321068954,0.5534875627060635,0.42955433634843987,0.6082785641700056
trn,1994-03-13,0.648903500445629,0.4638870609178737,0.1,0.6156820511122479,0.5982393242633747,0.7356000674924775
trn,1996-09-15,0.1713192043399524,0.1,0.1,0.1,0.1,0.19443387315014227
trn,1993-08-12,0.630092840005383,0.7475417707203037,0.5666175722825777,0.625894568286181,0.6924781034184326,0.6221951951075758
trn,1995-11-29,0.4426220998753967,0.3100902925755561,0.1,0.2575434689167975,0.20787197799411877,0.42777246659036294
trn,1993-08-16,0.4876459185544708,0.6074162634049249,0.62953977294819,0.561240048425403,0.45230840484043544,0.49275708985619937
trn,1996-10-26,0.3657303776091555,0.3269234515724702,0.26245538642137906,0.28830046126314024,0.33303010600141414,0.5017149131343908
trn,1993-06-18,0.3599452178334511,0.3100902925755561,0.3297466107576762,0.44206477493204044,0.38540242720507034,0.38876217427448057
trn,1996-07-20,0.17978641648760246,0.1,0.1,0.1,0.1,0.17691430745899928
trn,1994-10-16,0.2883322296573402,0.22129568697262458,0.26245538642137906,0.1842105263157895,0.22455983106584368,0.3027470464277173
trn,1993-11-07,0.32625342143226316,0.1,0.1,0.15954583420518295,0.16227991553292184,0.37536578706983126
trn,1995-03-19,0.6896230137798208,0.47385841563689424,0.1,0.3228001104054392,0.2761542024202177,0.6529219234668779
trn,1994-11-12,0.5820983737461357,0.24855627054164153,0.1,0.23314853305972125,0.22455983106584368,0.6176481561598192
trn,1995-06-27,0.21964660396385202,0.1,0.1,0.1,0.1,0.23622572337251474
trn,1993-10-24,0.3948681052270451,0.1,0.1,0.1,0.1,0.4405784120340399
trn,1994-08-09,0.2211484890818753,0.1,0.1,0.15954583420518295,0.16227991553292184,0.24900404977092147
trn,1994-08-13,0.20127906976837123,0.1,0.1,0.1,0.1,0.2233475745220288
trn,1994-07-31,0.196446917433177,0.35005746465999354,0.4895543316657994,0.1842105263157895,0.3245534288855159,0.2680535263575945
trn,1995-03-30,0.5403738696321719,0.1,0.1,0.15954583420518295,0.1,0.5756576875726125
trn,1995-09-14,0.28030118245181557,0.1,0.1,0.27863750261554887,0.1,0.2953861075233385
trn,1993-06-09,0.37704833538357385,0.1,0.1,0.1,0.1,0.39279285416197784
trn,1994-09-16,0.6862340816900959,0.5927054096411518,0.5522566555333672,0.5874036590648516,0.3412090756622109,0.6235109118839786
trn,1994-12-25,0.49292328743339175,0.1,0.1,0.31469555846706465,0.2761542024202177,0.5642806601984673
trn,1993-02-20,0.375376355090389,0.1,0.1,0.2031364102224496,0.1,0.4256517245277066
trn,1993-01-08,0.5538439609684501,0.3269234515724702,0.2816306436745999,0.3792947191878232,0.5177863742936749,0.589710859092069
trn,1996-07-01,0.21068882226900887,0.3712254014483243,0.18122769321068954,0.5335002164626106,0.16227991553292184,0.24108897156275494
trn,1996-03-13,0.4294362290231323,0.1,0.3694017809659559,0.1,0.1,0.47614012521901106
trn,1993-12-19,0.883816527277046,0.5201805851511122,0.1,0.46706517419289884,0.6605192397962966,0.8849643285788087
trn,1993-08-11,0.4812652912579686,0.1,0.1,0.15954583420518295,0.18807710121010887,0.5278871273092647
trn,1996-11-04,0.5623363016795611,0.3712254014483243,0.18122769321068954,0.4261459659964141,0.3567866700967828,0.5643900580101234
trn,1993-03-26,0.3713637871117784,0.1,0.1,0.1,0.1,0.36865307280777626
trn,1994-11-14,0.8066258875242464,0.5373378188724273,0.2406904916225318,0.7684003312163177,0.7935197884485323,0.8408369147035174
trn,1994-10-05,0.5312945011382363,0.1,0.1,0.15954583420518295,0.16227991553292184,0.4825820019955379
trn,1994-04-26,0.5449991888351017,0.40924453739402744,0.40392619831238397,0.4622031691386369,0.4113995776646092,0.5654803817730021
trn,1994-05-06,0.4527314415075999,0.3712254014483243,0.3297466107576762,0.4036253705653886,0.3714718580202554,0.516591441508152
trn,1994-10-17,0.2885408019384239,0.2917853205941537,0.2989664013495228,0.23314853305972125,0.2392621247645583,0.3073898692529349
trn,1996-09-07,0.21629926395482652,0.1,0.1,0.1,0.1,0.2329935524953565
trn,1995-04-27,0.36381412221626475,0.1,0.1,0.1,0.1,0.3972910888389293
trn,1996-10-30,0.6346845718494961,0.1,0.3297466107576762,0.15954583420518295,0.22455983106584368,0.5182964655547886
trn,1994-11-21,0.7558015439631078,0.35730700836107077,0.4540633061223205,0.6052631578947368,0.4051080285585895,0.7330559438906555
trn,1995-08-24,0.10628875625233583,0.24855627054164153,0.1,0.2031364102224496,0.20787197799411877,0.1030330975177989
trn,1995-07-27,0.18530555057265474,0.1857690027870236,0.21487330537883811,0.1,0.1,0.1727232919168028
trn,1994-06-29,0.37393120334022445,0.1,0.1,0.1,0.1,0.319642010894561
trn,1994-12-14,0.7611194737058073,0.5113336872891043,0.7186116814053336,0.5125456408897985,0.4236159339823562,0.7668211607424517
trn,1995-11-15,0.3898702277607805,0.1,0.1,0.1,0.2525540142792948,0.3769276927892564
trn,1996-10-21,0.4842335953451007,0.40924453739402744,0.42491077284275813,0.5910275279869727,0.49878603665412236,0.5139548381380357
trn,1994-05-15,0.33245036323868915,0.1,0.1,0.1,0.1,0.4009553165175498
trn,1995-09-07,0.1365531493721564,0.3100902925755561,0.26245538642137906,0.2190916684103659,0.16227991553292184,0.2580790355581521
trn,1995-08-07,0.1348186784107656,0.1,0.1,0.1,0.1,0.13918544008857886
trn,1994-01-07,0.6814048401192119,0.1,0.1,0.2031364102224496,0.2525540142792948,0.7350378171679375
trn,1996-08-26,0.41331699113244535,0.2917853205941537,0.31490827580693415,0.36629706611944246,0.1,0.359978163786578
trn,1996-10-07,0.42122684616782546,0.27153800557404717,0.35686451962717425,0.2031364102224496,0.18807710121010887,0.3653660344447792
trn,1996-06-25,0.20310053507464715,0.1,0.1,0.1,0.1,0.21969815791604422
trn,1995-02-11,0.6059158782231799,0.44307601114809436,0.5298165516138683,0.1,0.2969463855669324,0.7476748232115153
trn,1995-08-22,0.11272939206077728,0.1,0.1,0.1,0.1,0.12035758353047338
trn,1996-02-02,0.3335726585138472,0.1,0.1,0.1,0.18807710121010887,0.41440253019905515
trn,1993-07-24,0.5163386691288624,0.5373378188724273,0.1,0.44206477493204044,0.22455983106584368,0.5255031527879839
trn,1994-10-28,0.5691666708254945,0.1857690027870236,0.1,0.5210526315789474,0.4577708763999664,0.5308122251628169
trn,1996-07-08,0.31268728250133704,0.4835706411883074,0.3928706128587993,0.30627282044489923,0.1,0.299424047239889
trn,1995-08-10,0.13032948239918773,0.1,0.1,0.1,0.1,0.1255269975637218
trn,1993-12-02,0.5754948065728598,0.22129568697262458,0.2816306436745999,0.4036253705653886,0.4577708763999664,0.6902540230384867
trn,1996-03-23,0.5306978673795684,0.1,0.40392619831238397,0.2031364102224496,0.16227991553292184,0.5538034170616982
trn,1994-06-30,0.2991428953219364,0.1,0.1,0.28830046126314024,0.2525540142792948,0.2899129095476081
trn,1996-02-01,0.3365507542291083,0.1857690027870236,0.1,0.1,0.16227991553292184,0.41440253019905515
trn,1994-01-19,0.6404133120270814,0.2917853205941537,0.35686451962717425,0.49944559917916376,0.570203050916207,0.7217459812379771
trn,1994-07-05,0.23604458246720778,0.1857690027870236,0.1,0.268421052631579,0.22455983106584368,0.25781739042546514
trn,1994-09-23,0.40986823041953724,0.1,0.1,0.15954583420518295,0.1,0.3867123496015572
trn,1995-03-24,0.5137597815672118,0.1,0.1,0.15954583420518295,0.16227991553292184,0.5291782768574579
trn,1995-06-15,0.23865028298458404,0.1,0.1,0.15954583420518295,0.1,0.26614097137606607
trn,1996-03-26,0.5216907688450141,0.1,0.1,0.1,0.16227991553292184,0.5223973140266119
trn,1993-12-13,0.6510453970560768,0.6624249630665942,0.6264156172283035,0.1,0.3491196621316873,0.7693968378688884
trn,1993-08-07,0.6340697494979608,0.35730700836107077,0.2989664013495228,0.2031364102224496,0.18807710121010887,0.5627420429852836
trn,1996-08-10,0.19718543845615102,0.1,0.307090796362717,0.1,0.1,0.2320194102223411
trn,1993-04-09,0.49908088464777345,0.5022922823765952,0.34368307963206857,0.5763666736414635,0.1,0.6780666893352575
trn,1996-05-27,0.37691858824830693,0.5113336872891043,0.35686451962717425,0.6359125078466464,0.4467598942242662,0.4263614284037358
trn,1995-02-08,0.6157842614971618,0.2917853205941537,0.38138098324506364,0.4472088947888556,0.3245534288855159,0.6718480702563654
trn,1993-10-18,0.4524574990927588,0.1,0.1,0.1,0.16227991553292184,0.4899635555897719
trn,1995-06-29,0.20620540689503766,0.1,0.1,0.1,0.1,0.20398326229314112
trn,1993-01-23,0.7788139686307978,0.3100902925755561,0.2406904916225318,0.268421052631579,0.39868398218204004,0.7360206015811471
trn,1993-07-19,0.37096220864893015,0.27153800557404717,0.2406904916225318,0.3855717887631692,0.1,0.553532513148604
trn,1995-12-19,0.3418204767734835,0.1,0.1,0.1,0.16227991553292184,0.36280453343983565
trn,1993-10-04,0.6212283195103444,0.1,0.1,0.1,0.1,0.6225909245613016
trn,1994-09-18,0.4750169756625353,0.1,0.1,0.1,0.1,0.42808452879461856
trn,1993-12-16,0.8211101601602039,0.5456688116249245,0.2989664013495228,0.7130618854130962,0.6173358325462907,0.8328570529645826
trn,1996-08-08,0.20899353653974787,0.22129568697262458,0.3871832634470953,0.44206477493204044,0.1,0.2315303478093885
trn,1994-12-19,0.7772623925899513,0.5618802153517007,0.35686451962717425,0.3792947191878232,0.41756650460727884,0.7272697096286495
trn,1996-06-13,0.3249146271342991,0.1,0.1,0.1,0.1,0.3174888312941801
trn,1995-09-11,0.22790554574974042,0.6074162634049249,0.3871832634470953,0.5534875627060635,0.45230840484043544,0.3527703385445641
trn,1996-03-27,0.4897133811847918,0.1,0.21487330537883811,0.1,0.16227991553292184,0.4982169223781697
trn,1996-11-11,0.5211224802061464,0.1,0.1,0.1842105263157895,0.1,0.4835000216920887
trn,1996-05-16,0.3285383926190986,0.1,0.1,0.1,0.1,0.33909484961987174
trn,1996-02-25,0.7239951518336887,0.1,0.2406904916225318,0.1,0.3491196621316873,0.699841983531148
trn,1995-11-04,0.23095806079610043,0.1,0.1,0.1,0.1,0.2181972478464672
trn,1994-07-13,0.20150080307703422,0.1,0.26245538642137906,0.1,0.16227991553292184,0.23785399768484036
trn,1994-11-06,0.7249350533113349,0.528845013935118,0.734408564573433,0.6017421173815993,0.4839191834148685,0.7060708921471631
trn,1994-05-22,0.33035198151560197,0.38446360088750386,0.2989664013495228,0.2190916684103659,0.1,0.4544250458164688
trn,1994-03-31,0.5580688459525407,0.40924453739402744,0.3297466107576762,0.3855717887631692,0.36787604550906705,0.5757603634880105
trn,1994-10-18,0.2980895909586112,0.1,0.1,0.1,0.1,0.3063172441453306
trn,1996-09-29,0.24054724635633215,0.528845013935118,0.35686451962717425,0.5726304067503927,0.6135733401935656,0.573868568431722
trn,1993-06-28,0.29273196188473477,0.1,0.1,0.1,0.1,0.3233140292071588
trn,1996-07-21,0.1704051445006392,0.1,0.1,0.1,0.1,0.16666622558640154
trn,1996-06-28,0.20249535407973904,0.1,0.1,0.1,0.1,0.2575351912333874
trn,1994-11-18,0.6654562748206828,0.44307601114809436,0.1,0.5495611895592132,0.41756650460727884,0.6681252272927847
trn,1994-08-22,0.23251270878758926,0.1,0.1,0.1,0.18807710121010887,0.22344518416070996
trn,1994-11-24,0.5540700465278132,0.27153800557404717,0.1,0.2031364102224496,0.20787197799411877,0.5667441051152571
trn,1996-04-08,0.3366044637382465,0.1,0.1,0.1,0.1,0.36865307280777626
trn,1994-02-02,0.7675492026850989,0.5618802153517007,0.38138098324506364,0.5650678323026215,0.6393598899705937,0.7514399802903674
trn,1993-10-02,0.4503535288289656,0.44307601114809436,0.3694017809659559,0.5082256722034804,0.3921186973360886,0.6564693139337966
trn,1994-07-07,0.22543679573438935,0.40924453739402744,0.18122769321068954,0.5819167638846146,0.3157439559882375,0.2733211376046341
trn,1994-06-11,0.2873557967919752,0.1,0.1,0.1,0.1,0.305855576691849
trn,1996-11-21,0.4706709789351504,0.6491895805660363,0.6448919310237998,0.4036253705653886,0.1,0.4881882714973532
trn,1993-10-23,0.4056882469359858,0.1,0.18122769321068954,0.1,0.1,0.4505472580247101
trn,1994-07-17,0.1883026125391216,0.1,0.1,0.1,0.1,0.22699598127874968
trn,1994-05-01,0.4689487381890679,0.1,0.1,0.1,0.1,0.4582207654508834
trn,1994-10-31,0.4770893753457969,0.4638870609178737,0.34368307963206857,0.4622031691386369,0.3491196621316873,0.5851910172625981
trn,1996-09-30,0.7543572549562074,0.6287156418010134,0.38138098324506364,0.7522919319928281,0.7006057548236387,0.6312840818645817
trn,1994-12-28,0.760879378663916,0.45363465789479385,0.5736347716407829,0.5573802312084302,0.45230840484043544,0.8267990574502995
trn,1993-07-14,0.26148126097447844,0.43218191941495987,0.31490827580693415,0.39772917102591476,0.16227991553292184,0.2887301412985409
trn,1994-01-06,0.6825430375865198,0.5022922823765952,0.6509130191229603,0.5375707303331901,0.45230840484043544,0.779344868275042
trn,1995-12-25,0.5266223124952121,0.1,0.2406904916225318,0.1,0.2392621247645583,0.5197518037074701
trn,1996-10-06,0.5304795723002976,0.1857690027870236,0.1,0.1,0.1,0.4243830528780559
trn,1993-09-27,0.39061543477536376,0.1,0.1,0.1,0.1,0.430945652257096
trn,1996-03-20,0.4989684746624816,0.1,0.18122769321068954,0.1,0.1,0.5310318917017872
trn,1993-06-03,0.6001293958276132,0.27153800557404717,0.1,0.23314853305972125,0.30655911179772893,0.54459949869955
trn,1993-05-22,0.6809518481179522,0.1857690027870236,0.1,0.23314853305972125,0.20787197799411877,0.6376714545851845
trn,1996-10-08,0.3713414998635354,0.1,0.1,0.2190916684103659,0.18807710121010887,0.33376764456999186
trn,1995-05-23,0.2633993562708459,0.1,0.1,0.1842105263157895,0.16227991553292184,0.30845611778295023
trn,1994-11-09,0.5047911894829527,0.35730700836107077,0.18122769321068954,0.5293911169341293,0.2969463855669324,0.5891401605869327
trn,1996-07-18,0.1936944574243318,0.1,0.1,0.1,0.1,0.1872662166007606
trn,1993-01-16,0.8996801112348253,0.675355961782461,0.41459350305584575,0.6649013837894205,0.6908391567007971,0.8443917292588345
trn,1994-06-26,0.2945574184056855,0.1,0.1,0.1,0.1,0.3223327810023427
trn,1995-11-09,0.20856729671086824,0.22129568697262458,0.4895543316657994,0.1,0.22455983106584368,0.20899740019860197
trn,1996-07-11,0.22862547379102172,0.1,0.1,0.1,0.1,0.2365888417182819
trn,1993-09-21,0.5176148647143362,0.44307601114809436,0.3928706128587993,0.6087598304671399,0.5534046289747797,0.5577429813033568
trn,1996-12-26,0.47004177314181605,0.1,0.26245538642137906,0.15954583420518295,0.18807710121010887,0.49308289867721644
trn,1994-04-05,0.7412470159614923,0.45363465789479385,0.18122769321068954,0.33818333682073176,0.22455983106584368,0.6362362933790086
trn,1995-07-23,0.2123688392450756,0.1,0.1,0.1,0.1,0.20697644691100076
trn,1993-03-24,0.3721421678941067,0.4209182228343017,0.18122769321068954,0.31469555846706465,0.3567866700967828,0.3790917591687646
trn,1995-06-22,0.3643471074662451,0.1,0.1,0.1,0.1,0.30259019665239567
trn,1994-03-09,0.7971537264573341,0.3971125410832831,0.1,0.6424883674410579,0.1,0.7500211057400008
trn,1995-05-01,0.31038380640367313,0.1,0.1,0.1,0.1,0.3597501183564289
trn,1994-04-29,0.5869318450711436,0.2917853205941537,0.1,0.1842105263157895,0.4353876093192003,0.5772934902698184
trn,1996-12-21,0.7630919650964756,0.43218191941495987,0.18122769321068954,0.4206641307732172,0.3491196621316873,0.7518250059265623
trn,1994-01-24,0.7836031004508297,0.5201805851511122,0.2406904916225318,0.5910275279869727,0.5864216901064966,0.6921415432596343
trn,1996-08-03,0.2254855179820082,0.1,0.1,0.1,0.1,0.21133545394267342
trn,1995-08-08,0.13113908924282922,0.1,0.1,0.1,0.1,0.14304606495949895
trn,1996-02-20,0.6618333458023293,0.1,0.2989664013495228,0.1,0.1,0.6264751397697931
trn,1993-01-07,0.6350969438081254,0.1,0.1,0.1842105263157895,0.16227991553292184,0.5907524465894243
trn,1995-11-03,0.2420243010064193,0.1,0.1,0.1,0.1,0.23271576559421678
trn,1994-05-09,0.414293281301065,0.1,0.1,0.1,0.1,0.41005992877866826
trn,1993-09-04,0.23746623085878704,0.3100902925755561,0.1,0.1,0.2525540142792948,0.2793338937730898
trn,1995-06-28,0.21126803638675018,0.1,0.1,0.1,0.1,0.2220983727444507
trn,1993-08-02,0.3143888507333249,0.1,0.1,0.23314853305972125,0.1,0.317921540084636
trn,1996-04-26,0.5878836895820216,0.1,0.5374245148429235,0.3455137639934863,0.18807710121010887,0.5069627931885595
trn,1995-10-28,0.36309333268213395,0.1857690027870236,0.2406904916225318,0.3728732925645415,0.1,0.3312442438757259
trn,1995-02-16,0.7925061841212786,0.7302708777266684,0.4632612873491998,0.46706517419289884,0.38540242720507034,0.8192133626664602
trn,1995-01-15,0.5965786651833253,0.2917853205941537,0.1,0.33062002421270154,0.38540242720507034,0.6282457646022901
trn,1994-11-01,0.6786959819641697,0.44307601114809436,0.1,0.5964137314758566,0.49142319963451486,0.6567527111591447
trn,1995-06-17,0.22795362749351689,0.27153800557404717,0.35686451962717425,0.24585691011106336,0.22455983106584368,0.2598402054983284
trn,1996-03-19,0.46966059691119233,0.1,0.1,0.1,0.1,0.5246407453497991
trn,1996-01-01,0.3524026152402234,0.1,0.34368307963206857,0.2031364102224496,0.1,0.39260295715466764
trn,1996-08-18,0.17664816743352096,0.1,0.1,0.1,0.1,0.17239930753201382
trn,1995-01-24,0.7682406874615493,0.5775415971530588,0.21487330537883811,0.5495611895592132,0.46315119148749595,0.7665851637259692
trn,1996-10-09,0.34382022450859917,0.22129568697262458,0.38138098324506364,0.30627282044489923,0.20787197799411877,0.3123618838249226
trn,1996-07-09,0.27652307438264073,0.1,0.1,0.1,0.1,0.2782588193855696
trn,1994-12-21,0.6271581659765623,0.1,0.1,0.1,0.1,0.6093315200138673
trn,1994-05-26,0.3606074383173067,0.1,0.1,0.1,0.1,0.3800112823219829
trn,1993-03-05,0.35264915654487916,0.22129568697262458,0.1,0.1,0.16227991553292184,0.4285516064196503
trn,1994-11-08,0.5488166794316428,0.1,0.1,0.268421052631579,0.1,0.5521718217340594
trn,1995-04-01,0.6273673060292607,0.27153800557404717,0.1,0.7522919319928281,0.3491196621316873,0.6079357331513534
trn,1994-04-13,0.6011009416914418,0.44307601114809436,0.4632612873491998,0.2575434689167975,0.2761542024202177,0.6089338309226641
trn,1994-12-10,0.7027870688032914,0.3100902925755561,0.1,0.1,0.2761542024202177,0.7401725857516256
trn,1995-12-21,0.32229485812510894,0.1,0.1,0.1,0.1,0.34905481048329534
trn,1995-03-25,0.5058345517498573,0.45363465789479385,0.1,0.5335002164626106,0.4839191834148685,0.6131773525922867
trn,1994-08-23,0.21624808186534422,0.1,0.1,0.15954583420518295,0.1,0.21867389634384005
trn,1996-10-02,0.4783118040036456,0.2917853205941537,0.18122769321068954,0.27863750261554887,0.16227991553292184,0.3871046028068881
trn,1996-08-16,0.20490438593504998,0.1,0.1,0.1,0.1,0.20005205241561874
trn,1994-06-15,0.24876666866647776,0.1,0.1,0.1,0.1,0.28304670435868984
trn,1993-02-03,0.5247319224955237,0.1,0.1,0.15954583420518295,0.1,0.5418097983493825
trn,1994-11-07,0.6291831519277016,0.1,0.1,0.1,0.1,0.607362887865132
trn,1994-07-12,0.2139820524921883,0.1,0.1,0.15954583420518295,0.2761542024202177,0.24219108702917475
trn,1993-06-26,0.32025431290104495,0.3100902925755561,0.4979328026990456,0.2575434689167975,0.33303010600141414,0.3428949431803662
trn,1993-02-01,0.585424185372673,0.1,0.34368307963206857,0.27863750261554887,0.2392621247645583,0.5880252436263238
